po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
907,300,101,14650,14405,51.72
908,300,112,2570,2568,25.75
909,300,172,15550,14989,52.18
910,300,90,11075,10773,380.71
911,301,153,7500,7311,25.0
912,302,6,500,493,26.07
913,302,150,475,452,24.99
914,303,141,245,240,53.45
915,304,131,205,201,23.01
916,304,134,99,97,9.22
917,304,55,3880,3831,23.82
918,305,17,7650,7379,47.49
919,305,147,3040,2962,16.96
920,305,191,4575,4470,18.65
921,305,53,23200,23037,12.89
922,306,169,2205,2098,9.22
923,306,1,270,268,11.2
924,306,163,5500,5330,21.54
925,306,128,5275,5236,10.48
926,306,59,1380,1342,193.37
927,307,141,335,329,51.44
928,308,197,3010,2924,21.2
929,308,9,2090,2060,29.28
930,308,147,2990,2954,16.96
931,309,41,1935,1891,32.14
932,309,24,3260,3190,92.28
933,309,150,293,286,23.68
934,309,156,3250,3169,369.62
935,309,164,1250,1203,16.58
936,310,156,9125,8977,367.7
937,310,93,22100,22075,38.69
938,310,59,1070,1019,212.9
939,310,137,352,335,26.52
940,310,7,23900,23142,14.89
941,311,63,11025,10965,13.25
942,311,151,1120,1085,462.07
943,311,80,6725,6504,260.72
944,311,181,1160,1125,94.69
945,311,13,78,76,77.02
946,312,197,3810,3678,21.2
947,312,17,4650,4629,47.49
948,313,73,1030,984,219.79
949,314,20,1625,1570,303.13
950,314,127,7125,7003,14.95
951,315,26,313,311,540.82
952,315,16,930,884,31.3
953,315,42,7250,7100,77.54
954,315,125,1060,1027,109.38
955,316,69,8575,8188,58.25
956,316,152,300,286,29.73
957,316,89,19750,18965,13.05
958,316,50,3040,2964,21.7
959,317,11,18200,17562,17.56
960,317,166,13650,13105,50.54
961,317,81,3750,3721,73.37
962,318,147,1970,1897,17.39
963,318,148,10100,10098,11.11
964,318,141,255,252,53.45
965,318,184,369,364,95.88
966,318,190,4850,4781,21.36
967,319,20,1765,1706,303.13
968,319,84,420,410,14.64
969,319,66,3210,3125,531.48
970,319,26,157,151,478.02
971,319,104,89,87,13.8
972,320,171,11525,11121,90.86
973,320,9,3890,3800,32.35
974,320,16,760,737,31.3
975,321,80,7825,7611,260.72
976,321,181,2200,2150,94.69
977,321,63,1475,1447,13.25
978,322,183,3450,3363,88.71
979,322,127,9700,9681,16.22
980,322,106,21500,21433,25.93
981,322,99,4675,4660,88.07
982,322,172,16100,15946,53.58
983,323,103,10550,10353,25.16
984,323,180,1585,1521,7.28
985,323,7,14300,13690,16.91
986,323,48,635,626,268.02
987,324,76,5325,5287,7.67
988,324,12,2050,2012,18.32
989,324,176,483,468,16.47
990,324,28,471,454,394.63
991,325,169,2005,1965,9.22
992,325,140,257,247,30.57
993,326,101,3200,3079,56.71
994,326,165,473,456,16.8
995,327,25,6825,6627,25.73
996,327,115,680,652,15.37
997,327,88,4725,4520,28.23
998,327,71,182,180,157.66
999,328,146,379,376,235.44
1000,328,123,10475,10205,14.67
1001,328,153,1500,1429,23.08
1002,329,75,3580,3454,21.94
1003,330,37,2360,2321,199.68
1004,331,64,4790,4723,15.1
1005,332,150,107,104,23.84
1006,332,180,1530,1524,7.28
1007,333,99,4450,4337,81.94
1008,333,66,960,923,531.48
1009,333,147,1120,1107,17.21
1010,333,44,210,202,16.76
1011,333,193,3490,3444,13.99
1012,334,49,161,154,27.99
1013,334,54,139,133,28.62
1014,335,18,6475,6233,65.27
1015,335,61,351,334,23.36
1016,335,86,323,312,108.92
1017,336,91,3290,3195,14.36
1018,337,182,500,494,69.48
1019,337,157,1240,1200,56.6
1020,338,190,3000,2946,21.36
1021,338,53,18000,17131,13.86
1022,338,103,10700,10519,24.0
1023,339,171,11325,11139,90.86
1024,340,146,246,237,225.48
1025,340,35,20400,19750,480.8
1026,340,116,4650,4576,214.77
1027,341,15,12225,11884,27.06
1028,341,138,540,537,478.15
1029,341,121,2510,2500,26.43
1030,341,21,4500,4342,70.86
1031,341,106,23550,23263,28.01
1032,342,164,2450,2436,17.87
1033,342,144,6850,6723,31.16
1034,342,102,500,495,26.84
1035,343,54,190,188,28.62
1036,343,93,23550,23290,37.58
1037,343,167,1505,1465,40.03
1038,343,6,1305,1300,28.63
1039,344,95,2660,2643,396.39
1040,344,81,4690,4479,73.37
1041,344,15,3300,3250,27.06
1042,345,172,11500,11167,52.18
1043,345,85,2115,2095,11.09
1044,345,39,2135,2063,11.69
1045,345,159,405,385,22.01
1046,345,101,3800,3731,51.72
1047,346,87,2550,2473,232.58
1048,346,146,371,358,225.48
1049,346,65,1720,1641,68.45
1050,346,13,130,125,86.46
1051,347,177,455,453,5.39
1052,347,107,2810,2736,16.56
1053,348,167,690,679,40.03
1054,348,80,11825,11427,263.09
1055,349,79,465,451,12.62
1056,349,191,3575,3466,16.54
1057,349,44,243,242,17.2
1058,350,94,60,59,21.45
1059,350,93,16750,16454,38.69
1060,350,53,18500,17786,13.88
1061,350,83,2375,2371,28.97
1062,350,11,7550,7271,17.22
1063,351,173,2550,2501,13.01
1064,351,52,8925,8594,70.71
1065,352,198,3425,3415,9.86
1066,353,170,1595,1549,7.31
1067,354,111,2750,2643,20.45
1068,354,191,3850,3694,17.59
1069,354,141,491,486,51.44
1070,354,186,4650,4484,141.66
1071,355,75,1160,1127,21.94
1072,355,165,155,151,15.48
1073,355,193,4710,4541,16.02
1074,355,112,3960,3799,27.2
1075,356,54,455,435,29.28
1076,356,65,990,988,71.44
1077,357,167,885,857,40.03
1078,357,6,2000,1964,28.63
1079,358,156,7250,6935,367.7
1080,359,86,415,402,98.88
1081,359,167,1330,1312,42.95
1082,359,169,905,863,8.61
1083,359,62,8375,7980,9.38
1084,360,4,2910,2896,22.61
1085,360,13,360,358,85.04
1086,360,110,23000,22537,211.14
1087,361,93,8950,8728,38.69
1088,362,31,6300,6196,12.84
1089,362,73,585,584,219.79
1090,362,27,1680,1599,47.47
1091,362,28,141,135,394.63
1092,363,9,2230,2216,29.28
1093,363,58,117,111,9.49
1094,363,197,4130,4033,21.2
1095,363,92,122,117,15.46
1096,363,194,10500,9998,14.5
1097,364,11,24800,24766,17.77
1098,364,110,9650,9528,211.14
1099,365,107,4980,4796,16.56
1100,365,50,4740,4683,21.7
1101,365,82,9250,9026,12.61
1102,365,22,1365,1357,82.63
1103,366,91,4410,4398,14.36
1104,366,150,334,331,23.68
1105,366,41,1930,1894,32.14
1106,367,35,7300,6989,480.8
1107,367,68,1670,1601,50.9
1108,367,190,14500,13963,20.82
1109,367,116,4110,4000,214.77
1110,368,194,3500,3402,13.29
1111,369,103,7550,7214,24.65
1112,369,178,418,415,138.53
1113,369,112,1130,1093,27.2
1114,369,75,1540,1529,21.94
1115,370,141,433,422,50.2
1116,370,26,189,184,478.02
1117,371,197,3480,3479,22.84
1118,371,44,52,50,17.2
1119,371,9,3420,3279,32.35
1120,371,26,89,85,540.82
1121,371,171,7625,7501,90.86
1122,372,125,975,959,109.38
1123,372,64,3980,3805,15.3
1124,372,9,2410,2360,32.35
1125,373,13,128,121,77.02
1126,374,178,282,276,155.92
1127,374,139,1870,1832,51.6
1128,374,142,2600,2512,9.98
1129,374,108,720,707,89.61
1130,375,194,21200,21199,13.29
1131,375,39,2290,2240,10.86
1132,375,164,790,784,17.87
1133,375,185,2300,2259,13.59
1134,376,97,78,77,37.76
1135,376,67,3300,3292,41.03
1136,376,162,6125,5847,6.73
1137,377,83,4300,4292,25.84
1138,377,195,493,478,84.86
1139,377,30,600,595,14.99
1140,378,92,449,435,15.46
1141,378,131,381,376,22.97
1142,379,147,2020,1968,17.39
1143,379,71,271,267,174.49
1144,380,48,1790,1712,299.5
1145,380,37,3900,3723,199.68
1146,380,52,5950,5805,73.5
1147,381,144,6200,6037,32.48
1148,381,163,16900,16562,21.82
1149,381,66,960,948,496.9
1150,381,19,11625,11257,218.68
1151,382,198,2425,2308,9.66
1152,382,156,5600,5592,369.62
1153,382,164,1980,1903,16.58
1154,382,169,2005,1976,8.61
1155,383,106,18600,18271,25.93
1156,383,30,920,887,16.42
1157,383,43,6825,6510,8.54
1158,383,79,2300,2239,12.88
1159,384,186,10000,9951,135.85
1160,384,19,12000,11549,218.68
1161,385,190,17050,16238,21.36
1162,385,71,89,88,174.49
1163,385,105,7800,7451,30.41
1164,385,67,2670,2591,40.12
1165,386,20,2330,2243,303.13
1166,386,141,180,176,50.2
1167,386,193,4430,4320,13.99
1168,386,39,540,532,11.0
1169,387,88,11300,10837,28.23
1170,387,25,6275,5975,25.73
1171,387,189,2630,2613,60.14
1172,387,188,5050,4876,96.1
1173,388,176,393,382,15.46
1174,388,44,463,445,18.62
1175,388,168,24800,24564,252.14
1176,388,137,158,151,26.6
1177,389,171,6800,6641,102.56
1178,389,100,260,252,97.63
1179,389,80,1400,1342,263.09
1180,390,69,10100,9799,58.25
1181,390,166,19300,19267,45.21
1182,390,153,8950,8827,25.0
1183,390,34,1025,1005,70.78
1184,391,190,20150,19821,20.82
1185,391,69,10075,9911,52.52
1186,391,2,11525,11123,22.9
1187,391,146,114,109,225.48
1188,391,87,7350,7023,232.58
1189,392,91,4890,4652,14.36
1190,393,112,3820,3675,25.75
1191,393,159,481,472,22.01
1192,393,33,22700,22176,9.8
1193,393,190,4700,4535,21.52
1194,394,194,14600,14177,13.29
1195,394,145,545,522,20.04
1196,394,88,3200,3158,29.64
1197,394,185,1385,1382,13.59
1198,395,118,2450,2382,19.81
1199,395,51,174,167,9.78
1200,395,140,341,338,30.57
1201,395,163,12500,11906,21.54
1202,396,153,9300,9229,25.91
1203,397,162,12100,11794,7.57
1204,397,92,346,339,15.46
1205,397,191,8325,8324,18.65
1206,397,9,680,662,29.28
1207,398,81,3520,3471,74.7
1208,398,187,9925,9877,10.32
1209,398,87,24700,24067,206.15
1210,398,54,415,395,25.82
1211,399,48,1725,1665,268.02
1212,400,157,3810,3698,56.6
1213,401,170,1515,1486,8.21
1214,401,13,380,367,86.46
1215,401,35,20350,19776,480.8
1216,401,68,1320,1273,50.9
1217,402,65,1130,1098,68.45
1218,402,93,15450,14847,40.08
1219,403,48,2430,2410,268.02
1220,403,135,19300,18787,25.65
1221,403,49,200,197,31.07
1222,404,56,476,474,35.19
1223,404,68,3840,3789,50.9
1224,404,65,2285,2224,68.45
1225,404,87,24100,23090,232.58
1226,405,84,2015,1989,14.18
1227,405,130,19550,19044,24.8
1228,406,116,1300,1274,214.75
1229,406,188,2525,2498,96.1
1230,407,134,170,163,10.44
1231,407,165,74,73,16.8
1232,407,160,233,231,441.79
1233,407,38,5800,5706,18.7
1234,408,105,12250,12185,28.86
1235,408,142,3300,3268,10.48
1236,409,1,108,105,12.43
1237,409,34,555,542,70.6
1238,409,92,299,287,15.27
1239,410,13,443,421,77.02
1240,410,151,2495,2439,462.07
1241,410,80,3175,3151,260.72
1242,411,26,392,374,540.82
1243,411,42,1875,1868,77.54
1244,411,44,274,271,17.2
1245,411,37,4800,4741,221.02
1246,411,79,520,514,12.62
1247,412,166,23550,23034,51.18
1248,412,23,15450,14758,14.24
1249,412,185,1860,1777,12.92
1250,412,41,775,771,31.79
1251,412,109,3250,3205,28.45
1252,413,59,1525,1504,212.9
1253,413,120,500,478,76.0
1254,413,93,11800,11407,38.69
1255,413,18,3000,2868,63.78
1256,414,75,2620,2589,21.94
1257,414,109,1325,1275,28.45
1258,415,39,980,955,11.0
1259,415,20,465,447,303.13
1260,415,184,416,410,98.43
1261,415,141,234,229,50.2
1262,416,196,435,429,64.29
1263,416,1,265,262,11.2
1264,417,194,13050,12996,14.5
1265,417,147,2840,2833,16.96
1266,418,30,2760,2642,14.99
1267,418,172,2750,2711,46.75
1268,418,83,7850,7827,25.84
1269,419,121,2110,2046,26.43
1270,420,186,2025,1963,135.85
1271,420,66,680,668,496.9
1272,421,107,3730,3726,16.56
1273,421,67,4590,4512,45.54
1274,422,196,264,256,64.29
1275,422,129,1990,1960,29.19
1276,422,80,12425,11992,257.83
1277,422,118,2150,2076,19.81
1278,422,41,1130,1073,28.84
1279,423,49,362,360,31.14
1280,423,178,408,395,155.92
1281,423,54,379,363,25.82
1282,424,16,2265,2221,31.3
1283,424,191,6900,6795,16.54
1284,424,42,11625,11498,77.54
1285,424,171,6425,6352,90.86
1286,424,26,204,194,540.82
1287,425,142,12450,12278,10.48
1288,425,57,428,425,14.51
1289,425,169,1580,1579,8.92
1290,425,56,195,187,37.68
1291,425,107,3110,3040,14.69
1292,426,4,4370,4290,22.61
1293,426,13,61,58,85.04
1294,426,58,457,446,8.93
1295,426,186,4550,4377,141.66
1296,426,130,22300,21523,24.8
1297,427,170,530,522,8.21
1298,427,87,24000,23247,232.58
1299,427,116,3710,3618,214.77
1300,427,65,565,538,68.45
1301,428,151,1010,988,462.07
1302,429,24,2230,2228,96.11
1303,430,178,482,472,155.92
1304,430,106,11450,11048,28.48
1305,430,150,391,386,24.99
1306,430,60,20800,20355,417.05
1307,430,97,121,119,39.35
1308,431,185,1085,1058,12.92
1309,431,75,1480,1466,21.94
1310,432,176,100,95,15.46
1311,432,168,13350,13235,252.14
1312,432,44,91,86,18.62
1313,433,191,7325,7037,16.54
1314,433,37,890,861,221.02
1315,433,79,1595,1547,12.62
1316,433,9,3360,3279,32.35
1317,434,110,17450,17012,211.14
1318,434,13,266,265,85.04
1319,434,111,10050,10015,20.45
1320,434,4,3000,2959,22.61
1321,435,11,6150,5998,17.77
1322,435,38,7450,7342,18.93
1323,435,141,116,115,51.44
1324,435,130,15600,15493,24.8
1325,436,190,14150,13777,20.82
1326,437,170,1195,1190,7.31
1327,437,65,550,539,71.44
1328,438,104,111,107,13.8
1329,438,20,990,942,303.13
1330,438,84,640,611,14.64
1331,438,141,206,205,50.2
1332,439,43,7450,7087,8.39
1333,439,153,3075,2943,23.08
1334,439,123,8775,8521,14.67
1335,440,87,8000,7673,206.15
1336,440,142,21400,20853,9.98
1337,440,34,560,547,80.71
1338,441,138,2630,2561,478.15
1339,442,34,1110,1097,80.71
1340,442,47,14650,14528,12.54
1341,442,187,11900,11665,10.32
1342,443,196,375,364,64.29
1343,443,59,1400,1376,193.37
1344,444,118,2295,2251,22.05
1345,444,57,369,358,14.51
1346,444,95,1690,1681,399.4
1347,445,166,19650,19541,45.21
1348,445,177,426,410,5.39
1349,445,22,475,471,82.63
1350,446,148,18600,18410,10.62
1351,447,7,19000,18167,14.89
1352,447,93,16800,16031,38.69
1353,447,14,3660,3576,383.14
1354,448,20,1585,1520,342.23
1355,449,128,1475,1410,10.48
1356,449,117,322,308,215.24
1357,449,131,59,56,23.83
1358,449,41,775,745,28.84
1359,450,197,930,921,24.06
1360,450,19,9000,8694,243.22
1361,450,175,351,334,417.99
1362,450,70,491,489,24.81
1363,450,192,11200,10884,23.92
1364,451,181,1600,1545,103.72
1365,452,175,108,107,448.36
1366,452,199,1635,1566,83.88
1367,452,24,1230,1179,96.11
1368,453,153,5175,5162,23.08
1369,454,173,3640,3632,13.01
1370,454,100,710,675,97.63
1371,455,151,1245,1188,520.09
1372,456,107,2150,2070,16.56
1373,456,166,23650,23531,45.21
1374,457,56,172,169,40.05
1375,458,154,15100,14729,355.29
1376,458,34,1540,1492,70.6
1377,458,198,2700,2601,9.86
1378,458,92,212,206,15.27
1379,458,149,2580,2459,375.72
1380,459,7,18700,17983,16.91
1381,460,53,16650,16619,12.89
1382,461,158,22000,21510,10.48
1383,462,106,12900,12542,28.01
1384,462,121,4830,4742,26.43
1385,462,195,154,152,84.86
1386,463,137,326,325,26.52
1387,463,78,2250,2165,5.83
1388,464,163,14050,13376,21.54
1389,464,128,11650,11338,10.48
1390,464,164,2370,2325,18.54
1391,464,41,1920,1917,28.84
1392,465,37,2960,2852,221.02
1393,466,105,6100,6099,30.41
1394,466,190,24050,23607,21.36
1395,466,184,349,346,95.88
1396,467,151,660,651,462.07
1397,467,63,8450,8057,13.25
1398,467,13,95,92,77.02
1399,468,68,4210,4116,50.9
1400,469,144,9050,8825,31.16
1401,469,102,460,444,26.84
1402,469,194,19950,19895,13.29
1403,469,39,1875,1805,10.86
1404,470,93,8750,8602,37.58
1405,470,6,1070,1034,28.63
1406,470,167,1425,1422,40.03
1407,470,192,10900,10363,22.88
1408,471,178,361,351,156.72
1409,471,65,270,265,68.45
1410,472,95,4060,3999,399.4
1411,472,36,11000,10666,22.15
1412,472,44,91,90,18.62
1413,472,105,9550,9383,28.86
1414,473,9,4760,4716,32.35
1415,473,42,6925,6811,77.54
1416,473,26,230,229,540.82
1417,473,64,2420,2399,15.3
1418,473,125,1165,1129,109.38
1419,474,110,14300,13849,185.68
1420,475,153,1350,1297,23.08
1421,475,175,60,59,448.36
1422,476,176,96,95,15.46
1423,476,180,1850,1785,7.07
1424,476,44,417,400,18.62
1425,477,172,3400,3277,52.18
1426,477,85,2050,2019,11.09
1427,477,159,157,149,22.01
1428,477,39,2350,2307,11.69
1429,478,184,306,298,98.43
1430,478,39,1660,1593,11.0
1431,478,84,2140,2093,14.64
1432,479,1,139,132,11.2
1433,479,117,115,113,215.24
1434,479,129,575,553,29.19
1435,479,140,341,338,30.57
1436,479,80,7925,7817,257.83
1437,480,60,24200,23810,417.05
1438,480,129,2020,1987,33.07
1439,480,122,364,350,82.73
1440,481,26,51,50,540.82
1441,481,42,9450,9295,77.54
1442,481,64,3820,3638,15.3
1443,481,191,5375,5222,16.54
1444,481,79,1290,1243,12.62
1445,482,66,3030,2933,531.48
1446,482,193,4380,4170,13.99
1447,482,124,10475,10068,35.6
1448,482,127,4800,4780,14.95
1449,482,184,322,313,98.43
1450,483,151,745,720,520.09
1451,484,180,825,824,7.07
1452,485,82,8850,8494,12.61
1453,485,153,5450,5262,25.0
1454,485,69,9250,9076,58.25
1455,485,126,640,623,194.4
1456,486,186,12000,11550,135.85
1457,487,116,1720,1716,214.75
1458,488,13,316,312,85.04
1459,489,112,4410,4210,25.75
1460,490,103,2825,2695,24.65
1461,490,112,810,806,27.2
1462,490,126,2430,2346,199.71
1463,490,23,24200,23828,14.24
1464,491,133,2300,2235,10.72
1465,491,163,10200,10001,21.82
1466,492,179,2550,2508,10.65
1467,492,57,336,320,14.51
1468,492,176,485,470,15.46
1469,492,169,495,485,8.92
1470,493,107,4920,4821,14.69
1471,493,152,387,379,27.02
1472,493,56,282,273,37.68
1473,493,142,22850,22196,10.48
1474,494,96,11150,10955,8.89
1475,494,153,9875,9767,23.08
1476,494,143,14100,13759,72.91
1477,494,123,8750,8396,14.67
1478,494,175,102,96,448.36
1479,495,98,2270,2251,12.24
1480,496,99,9400,9169,81.94
1481,496,20,1155,1121,303.13
1482,496,84,2105,2065,14.64
1483,496,141,145,139,50.2
1484,496,39,2290,2180,11.0
1485,497,171,8725,8478,102.56
1486,497,167,1915,1891,40.03
1487,498,88,11175,10697,29.64
1488,498,164,1450,1399,17.87
1489,498,144,5625,5425,31.16
1490,498,194,2700,2634,13.29
1491,498,102,386,379,26.84
1492,499,152,309,306,29.73
1493,500,31,1925,1869,12.84
1494,500,73,750,749,219.79
1495,500,28,377,375,394.63
1496,500,61,452,430,23.36
1497,500,157,1460,1435,55.17
1498,501,7,20200,19524,16.91
1499,501,49,346,338,31.07
1500,501,32,2210,2167,34.9
1501,501,120,1320,1275,86.74
1502,502,182,498,492,69.48
1503,503,139,1620,1613,55.83
1504,504,66,2880,2825,496.9
1505,504,133,860,837,10.72
1506,505,123,3875,3758,14.67
1507,505,199,2360,2358,83.88
1508,505,24,2350,2233,96.11
1509,506,123,8350,7980,16.8
1510,506,53,9900,9623,13.86
1511,506,1,373,365,11.12
1512,507,192,7550,7247,23.92
1513,508,125,920,907,109.38
1514,508,64,2230,2213,15.3
1515,509,6,750,713,28.63
1516,509,167,2405,2316,40.03
1517,510,97,475,467,37.76
1518,511,64,4530,4503,15.3
1519,511,191,5575,5557,16.54
1520,511,16,1030,1001,31.3
1521,511,42,5975,5918,77.54
1522,512,84,2295,2294,14.64
1523,512,184,272,270,98.43
1524,513,127,3075,3056,14.95
1525,514,186,3700,3613,141.66
1526,514,125,2025,1961,98.6
1527,515,169,1875,1804,9.22
1528,515,163,3650,3606,21.54
1529,515,41,1750,1679,28.84
1530,515,164,1620,1562,18.54
1531,515,80,3150,3044,257.83
1532,516,139,4960,4743,51.6
1533,517,23,7850,7742,14.24
1534,517,166,22550,21953,51.18
1535,517,153,9725,9537,25.91
1536,517,126,1350,1316,199.71
1537,517,121,4340,4314,25.29
1538,518,147,3050,2976,16.96
1539,518,53,7050,6810,12.89
1540,518,123,6025,5882,15.37
1541,518,9,2970,2927,29.28
1542,518,162,7575,7375,7.57
1543,519,127,9400,9362,14.95
1544,519,193,3480,3419,13.99
1545,519,44,156,149,16.76
1546,519,26,153,148,478.02
1547,519,99,4250,4121,81.94
1548,520,127,6075,5944,14.95
1549,520,39,2405,2329,11.0
1550,520,44,331,315,16.76
1551,521,152,277,270,27.02
1552,522,149,710,691,370.65
1553,522,190,18400,17789,21.36
1554,523,56,271,262,35.19
1555,523,146,461,449,225.48
1556,523,2,4725,4579,22.9
1557,523,87,7050,6853,232.58
1558,524,154,4400,4259,327.18
1559,524,194,4600,4437,13.29
1560,524,185,1530,1492,13.59
1561,525,144,4150,3962,31.16
1562,526,123,1725,1685,16.8
1563,527,26,395,381,478.02
1564,527,84,1020,1007,14.64
1565,527,147,4430,4359,17.21
1566,528,118,2055,2014,22.05
1567,528,56,120,119,37.68
1568,528,176,435,428,15.46
1569,529,102,54,53,26.84
1570,529,154,9700,9613,327.18
1571,529,164,2250,2249,17.87
1572,529,185,1285,1273,13.59
1573,529,39,2185,2147,10.86
1574,530,133,2465,2390,10.72
1575,530,26,166,163,479.94
1576,530,28,157,152,441.03
1577,530,110,15700,15375,185.68
1578,530,43,8300,8199,8.7
1579,531,124,11375,10855,38.74
1580,531,48,2415,2316,268.02
1581,531,49,444,442,31.07
1582,531,16,1315,1263,29.6
1583,532,169,325,314,9.22
1584,532,1,345,342,11.2
1585,532,140,206,205,30.57
1586,532,128,1350,1316,10.48
1587,533,125,825,801,112.63
1588,533,40,10025,9901,62.61
1589,533,112,4400,4351,25.75
1590,534,168,10800,10576,252.14
1591,534,57,340,336,14.51
1592,534,98,605,579,12.24
1593,534,137,219,214,26.6
1594,534,180,2295,2249,7.07
1595,535,112,4930,4779,23.81
1596,535,135,12250,11762,25.65
1597,535,103,6250,5957,25.16
1598,535,150,247,236,23.84
1599,535,74,1050,1014,394.06
1600,536,82,10250,9785,13.19
1601,536,28,103,101,412.12
1602,536,70,140,133,24.81
1603,536,36,10050,9850,19.39
1604,537,97,151,143,37.76
1605,538,174,3875,3726,43.73
1606,538,97,387,377,37.76
1607,538,36,7050,6717,19.39
1608,538,197,3150,2994,24.06
1609,539,153,6250,5986,25.0
1610,539,152,106,101,29.73
1611,539,34,1320,1285,70.78
1612,540,136,2465,2367,22.87
1613,541,69,6775,6713,58.25
1614,541,89,19500,18987,13.05
1615,542,120,1750,1680,76.0
1616,542,59,2080,2047,212.9
1617,542,7,9550,9168,14.89
1618,542,94,123,119,21.45
1619,542,156,11800,11445,367.7
1620,543,171,5450,5425,90.86
1621,543,191,12500,12181,16.54
1622,544,197,700,690,21.2
1623,544,53,9850,9675,12.89
1624,544,136,1415,1368,22.87
1625,544,131,481,474,22.97
1626,545,110,18150,17989,211.14
1627,545,38,12125,11624,18.93
1628,545,125,885,848,98.6
1629,546,196,284,275,61.87
1630,546,123,9675,9279,15.37
1631,546,58,341,325,9.49
1632,546,147,4070,4058,16.96
1633,546,194,8600,8550,14.5
1634,547,174,9275,9060,43.73
1635,547,70,391,389,24.81
1636,548,127,6500,6497,16.22
1637,548,102,333,318,25.47
1638,549,1,436,416,12.43
1639,549,198,11050,10928,9.86
1640,549,195,259,251,84.06
1641,550,72,309,294,20.67
1642,550,57,63,60,14.51
1643,550,176,405,398,15.46
1644,551,103,5625,5553,24.0
1645,551,29,4880,4683,467.38
1646,551,71,69,65,174.49
1647,551,190,5400,5321,21.36
1648,552,74,3930,3880,394.06
